ID,avgKill,special_hit_ratio,oneTapPercentage,precision,ratio of hit when moving,flashEfficiency,avg_TTK,var_TTK,occluderKill,firstHitPrecision,inertialShotPercentage,Var_hit_group,propsStats,BlindKillPercentage,CHPrecision,firstKillRate,avg_delta,var_delta,avg_gamma,var_gamma,avg_t0_t1_duration,var_t0_t1_duration,avg_t1_t2_duration,var_t1_t2_duration,avg_duration,var_duration,avg_speed,var_speed,isCheater
Wayne...._g152-v-20230825182604619871170,0.7692307692307693,0.3707865168539326,0.0674157303370786,0.1779661016949152,0.4719101123595505,0.0,176.5,82183.88888888889,0.0,0.1363636363636363,1.0,0.0121040958477309,0.003076923076923,0.0,0.0898876404494382,0.0384615384615384,8.374452272727273,428.59776083013065,8.889159454545453,467.6308622155747,0.2002840909090909,0.0122683306277056,0.1740056818181818,0.0250719739245129,0.3742897727272727,0.0330747133725649,200.35763044737504,206730.60377083204,0
海H嗣_g151-n-20230826193153976561340,0.68,0.3424657534246575,0.0684931506849315,0.1214421252371916,0.0136986301369863,0.107567703187106,193.91304347826087,98012.53754940712,0.0,0.2954545454545454,0.8823529411764706,0.0135295112464062,0.02,0.0,0.0958904109589041,0.0,6.572679923076924,244.50582203764927,3.116265076923076,115.1085092800932,0.1959134615384615,0.0108486077724358,0.1586538461538461,0.071323492588141,0.3545673076923077,0.0607659755608974,78.06830177079824,40704.48224755983,0
黑鹰-神枪手_g151-n-20230820190245674736991,1.4285714285714286,0.1223021582733813,0.0287769784172661,0.2608695652173913,0.1007194244604316,-0.0045464085136587,116.16666666666669,19762.5325203252,0.0952380952380952,0.4615384615384615,0.9,0.0106402487921732,0.0638095238095238,0.0333333333333333,0.1151079136690647,0.0952380952380952,4.293765812500001,226.88066616961407,0.5350243749999998,2.1292082312015816,0.17822265625,0.0158465067545572,0.1357421875,0.1051991780598958,0.31396484375,0.1511736551920573,167.55937100537264,190862.6039060683,0
476685528_g152-n-20230818231044518807812,0.3055555555555556,0.296875,0.0625,0.1291866028708134,0.640625,0.8738529568078847,351.0769230769231,124971.07692307692,0.0138888888888888,0.1632653061224489,1.0,0.0130449459876543,0.0277777777777777,0.0,0.015625,0.0277777777777777,8.734466941176471,391.03991560557466,6.676362294117647,356.71783870295974,0.2619485294117647,0.0066689883961397,0.4512867647058823,0.4105799057904412,0.7132352941176471,0.4606610466452205,144.883246070835,82335.66293676483,0
amhgf_g152-n-20230821224311919402818,0.3125,0.25,0.1875,0.1454545454545454,0.0625,-0.5407325486027772,132.75,38727.92857142857,0.0,0.3,1.0,0.0171682098765432,0.00875,0.0,0.125,0.0,22.74755833333333,1162.9761125741786,13.444683833333334,1077.9502779236986,0.2395833333333333,0.0122721354166666,0.2838541666666667,0.3402750651041666,0.5234375,0.2322021484375,153.63370866486522,94110.21325888058,0
LDJR_g152-v-20230821191729019985827,0.25,0.36,0.04,0.1551724137931034,0.0,1.0,173.66666666666666,96378.26666666668,0.03125,0.2222222222222222,1.0,0.0187654320987654,0.02375,0.0,0.0,0.0625,0.5489888571428562,0.2279456529448101,0.8230555714285718,4.663459880714617,0.2544642857142857,0.0106375558035714,0.2053571428571428,0.1465192522321428,0.4598214285714285,0.0808803013392857,38.28472899582025,5117.180052584089,0
DaiK1ng._g151-n-20230821151048775693536,1.0714285714285714,0.2867647058823529,0.0735294117647058,0.1717990275526742,0.0147058823529411,-0.3479251124214839,136.83783783783784,21962.75075075075,0.0714285714285714,0.3235294117647059,1.0,0.0108184886154897,0.045,0.0,0.1102941176470588,0.0714285714285714,11.73714447826087,705.583147214069,6.398433913043479,417.4755146746591,0.1644021739130435,0.0127811959609683,0.3879076086956521,0.2859253412178853,0.5523097826086957,0.3774327214056324,317.0067428786623,1466134.4506660027,0
shi88708u_g151-n-20230725155833309813927,0.5172413793103449,0.5555555555555556,0.0555555555555555,0.1788413098236775,0.0416666666666666,0.3378398053371705,110.63636363636364,4005.48051948052,0.0,0.14,1.0,0.0200617283950617,0.0186206896551724,0.0,0.0694444444444444,0.0344827586206896,11.1819826875,351.8487962850837,7.222096874999997,364.1152059312697,0.2685546875,0.0065500895182291,0.3720703125,0.2208730061848958,0.640625,0.22568359375,189.6428272049316,170184.04330172468,0
酷酷iRjK_g151-n-20230726185430309376254,0.4285714285714285,0.3493975903614458,0.0481927710843373,0.1943661971830985,0.0963855421686747,-0.6950463003931171,195.55555555555557,53543.790849673205,0.0,0.2222222222222222,0.9166666666666666,0.0146700142829237,0.0271428571428571,0.0,0.1325301204819277,0.0714285714285714,0.7350900952380951,1.8372609524898904,2.4264286190476207,31.528837850951827,0.2202380952380952,0.0121314639136904,0.3467261904761904,0.1744047619047619,0.5669642857142857,0.2293247767857143,82.49738920828479,53844.96044537192,0
还能心动一次oiN_g152-n-20230816194716581369901,1.375,0.3703703703703703,0.1975308641975308,0.2934782608695652,0.2345679012345679,-0.3015313171056603,109.47727272727272,14899.1855179704,0.0625,0.4181818181818181,0.9090909090909092,0.0256058527663465,0.0158333333333333,0.0303030303030303,0.1358024691358024,0.125,7.79966257142857,466.8886041302525,2.9871677142857145,198.87580294799412,0.19921875,0.0160341616030092,0.1216517857142857,0.0806632874503968,0.3208705357142857,0.1079731290302579,208.53947560485608,252034.30023122323,1
超市里扫货3_g151-n-20230815031058044545653,1.1578947368421053,0.6730769230769231,0.1057692307692307,0.3350253807106599,0.0,0.3880179824504922,162.75862068965515,21344.403940886696,0.0789473684210526,0.5,0.9090909090909092,0.020095971217766,0.0221052631578947,0.0,0.125,0.1578947368421052,7.247843357142857,301.834768200971,3.673564285714286,168.41259081983642,0.2287946428571428,0.0116664341517857,0.2667410714285714,0.2295847463083791,0.4955357142857143,0.2295834048763736,87.85418382919254,70551.97797102136,0
烟寒若雨d_g159-n-20230821141802256922410,1.411764705882353,0.359375,0.171875,0.1714285714285714,0.0625,-0.3822044503690353,118.3,36904.42413793103,0.0,0.1976744186046511,0.9166666666666666,0.016408661265432,0.0470588235294117,0.0,0.265625,0.2352941176470588,14.934492454545454,1009.356656616577,0.3032892727272723,0.9954813238658152,0.2116477272727272,0.0148126775568181,0.1803977272727272,0.1953790838068181,0.3920454545454545,0.2195046164772727,315.5555365859275,251255.8332456209,1
77cc_g152-v-20230820162804141995565,0.9166666666666666,0.3015873015873015,0.1904761904761904,0.216867469879518,0.0,0.0,169.55555555555554,77864.48253968255,0.0208333333333333,0.2325581395348837,0.9545454545454546,0.0296184317348338,0.0091666666666666,0.0,0.0952380952380952,0.125,8.222418045454548,480.95947206463774,0.4032348636363634,1.28103468530298,0.1832386363636363,0.0153967126623376,0.1008522727272727,0.0202457048160173,0.2840909090909091,0.0284746178300865,163.03889066499957,170598.9483062673,0
gehaikun_g151-n-20230726233355312198504,0.8148148148148148,0.5538461538461539,0.1538461538461538,0.2249134948096885,0.2307692307692307,-0.9632715517379028,163.21428571428572,31541.43386243386,0.0185185185185185,0.175,0.8636363636363636,0.0141368982394623,0.0037037037037037,0.0,0.123076923076923,0.1481481481481481,14.9231983,895.3789148359319,4.70546,355.2956994597409,0.246875,0.0064658717105263,0.28984375,0.2352609734786184,0.53671875,0.24522705078125,179.27699865110316,172961.79839771028,0
YEXIAOAN_g152-v-20230821195232921390166,0.5454545454545454,0.2758620689655172,0.1551724137931034,0.155893536121673,0.1034482758620689,-0.9420531514129308,264.0,140567.2,0.0,0.1573033707865168,1.0,0.0193626047767942,0.0136363636363636,0.0,0.1379310344827586,0.0909090909090909,3.4071067647058837,143.4823477885163,2.262780352941176,66.35393707016435,0.2022058823529411,0.0091391170726102,0.1323529411764706,0.1117894789751838,0.3345588235294117,0.1327532599954044,120.8239854599402,96080.3796112345,0
小小小老默_g152-n-20230816223324792846383,0.4090909090909091,0.5128205128205128,0.1282051282051282,0.0744680851063829,0.0512820512820512,-0.5025356584546311,332.7142857142857,80329.60439560439,0.0,0.2413793103448276,0.7777777777777778,0.0393016290452188,0.019090909090909,0.0,0.0769230769230769,0.0454545454545454,9.735586999999995,533.3855505547059,0.0098860000000016,0.0005863979760001,0.2395833333333333,0.0068033854166666,0.171875,0.17724609375,0.4114583333333333,0.1819010416666666,199.1459399596924,217301.8705485553,1
笑而不语^^_g151-n-20230828214612397225417,1.4666666666666666,0.3114754098360656,0.2295081967213114,0.2703349282296651,0.0081967213114754,-0.3044225345350664,211.35384615384612,103762.51346153847,0.0166666666666666,0.3571428571428571,0.8863636363636364,0.0178284080013005,0.0166666666666666,0.0,0.1967213114754098,0.3666666666666666,7.029131035714285,385.6659130267487,0.2339968214285715,0.2476711240518557,0.2165178571428571,0.0094168526785714,0.12109375,0.0822053132233796,0.3376116071428571,0.0984219344204695,159.38814638087862,132878.90623733145,0
兮清婉丽jrz_g152-n-20230817120914418850076,0.7222222222222222,0.2647058823529412,0.2058823529411764,0.2314049586776859,0.2352941176470588,0.9194375687716716,269.1578947368421,83846.80701754386,0.0,0.391304347826087,0.7692307692307693,0.0382117988807723,0.02,0.0,0.1176470588235294,0.1111111111111111,12.731157909090909,462.5717717740369,5.226906727272727,252.25632468847328,0.234375,0.011279296875,0.2542613636363636,0.2293501420454545,0.4886363636363636,0.2270063920454545,427.0766592706492,635964.7552723181,0
chaoqian_g151-n-20230818011806073544582,0.2857142857142857,0.4230769230769231,0.1538461538461538,0.1059322033898305,0.0,0.0365399666030308,82.66666666666667,5445.333333333334,0.0238095238095238,0.1219512195121951,0.8333333333333334,0.040251296661553,0.0266666666666666,0.0,0.0384615384615384,0.0952380952380952,0.8909415454545443,5.269698519532673,7.5503635454545455,581.2794709444582,0.1434659090909091,0.0122469815340909,0.1590909090909091,0.0414950284090909,0.3025568181818182,0.0557750355113636,217.0903127324549,210470.3396985696,0
yqiulang_g151-n-20230822035923572975310,0.5909090909090909,0.3773584905660377,0.1132075471698113,0.106060606060606,0.0,-0.3271798081693116,150.57142857142858,106544.8791208791,0.0,0.25,1.0,0.0130093306787266,0.0254545454545454,0.0,0.0754716981132075,0.0,7.837181699999998,550.4105121089308,12.167551200000002,648.1225230713709,0.190625,0.0132269965277777,0.08125,0.0133355034722222,0.271875,0.0148763020833333,406.4187545921409,401904.3046367918,0
gh9999_g152-v-20230821214600820747093,0.8888888888888888,0.268041237113402,0.0309278350515463,0.1393568147013782,0.0206185567010309,-0.2267557889588694,229.7142857142857,51295.52613240418,0.0,0.1627906976744186,0.9166666666666666,0.0123233730772611,0.0348148148148148,0.0,0.1134020618556701,0.037037037037037,9.998316962962964,602.672123001334,8.397940555555557,318.45653617462136,0.2152777777777778,0.0129832732371794,0.6469907407407407,0.4058792679398148,0.8622685185185185,0.4947986222400284,125.01942071332606,91135.53636839034,0
